listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
141734,Windermere Quinns Holiday Home,689156,2011-06-11,"Cape Town, Western Cape, South Africa",,,,f,1,t,t,Ward 84,,Cape Town,-34.07655,18.88112,Private room in bed and breakfast,Private room,8,4,"[""Hair dryer"", ""Single level home"", ""Breakfast"", ""Dedicated workspace"", ""Hangers"", ""Patio or balcony"", ""Essentials"", ""Pool"", ""Kitchen"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Lock on bedroom door"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Garden or backyard"", ""TV"", ""Microwave"", ""Coffee maker"", ""Oven"", ""Dishes and silverware""]",534,6,365,100,10,10,10,10,10,10,f
143280,Garden Retreat Northern Beaches,695349,2011-06-13,"Sydney, New South Wales, Australia",within a few hours,1,0.35,t,4,t,t,Pittwater,,Sydney,-33.694,151.29036,Entire house,Entire place,7,3,"[""Patio or balcony"", ""Garden or backyard"", ""Children\u2019s books and toys"", ""High chair"", ""Coffee maker"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Heating"", ""Fire extinguisher"", ""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Cooking basics"", ""First aid kit"", ""Cable TV"", ""Crib"", ""Kitchen"", ""Keypad"", ""Dishwasher"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""Hot water"", ""Dryer"", ""Free street parking"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Refrigerator""]",240,3,365,93,9,9,10,10,10,9,f
145064,The Heart of Prime Williamsburg,404424,2011-02-22,"Sydney, New South Wales, Australia",,,,f,1,t,t,Williamsburg,Brooklyn,New York,40.71943,-73.9565,Entire apartment,Entire place,3,1,"[""Essentials"", ""TV"", ""Wifi"", ""Shampoo"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",145,30,730,94,10,10,10,10,10,10,f
146028,Room for two people,706545,2011-06-15,BR,,,,f,1,f,f,Catete,,Rio de Janeiro,-22.92591,-43.18033,Shared room in apartment,Shared room,2,1,"[""Elevator"", ""TV""]",1077,2,5,,,,,,,,f
146926,Heart of Paris Charming 2 bedrooms,551556,2011-05-02,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87061,2.36778,Entire apartment,Entire place,5,3,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""TV"", ""Iron"", ""Dryer"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",120,4,21,100,9,10,10,9,9,9,f
147670,Feliz in Roma B&B - Junior Suite,628404,2011-05-26,"Eindhoven, Noord-Brabant, The Netherlands",,,,f,2,t,t,I Centro Storico,,Rome,41.88817,12.5032,Private room in bed and breakfast,Private room,4,2,"[""Elevator"", ""Lock on bedroom door"", ""Shampoo"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Carbon monoxide alarm"", ""Breakfast"", ""Heating""]",160,1,10,100,10,10,10,10,10,10,f
148259,Garage Studio Designer Loft,716064,2011-06-18,"New York, New York, United States",within a day,1,0.15,f,2,t,t,Williamsburg,Brooklyn,New York,40.71541,-73.94144,Entire house,Entire place,6,2,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Free parking on premises"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""Dishwasher"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Carbon monoxide alarm""]",190,5,120,97,10,9,10,10,10,10,f
149287,Your own apartment off Park Avenue,720320,2011-06-19,"New York, New York, United States",,,,f,1,t,t,Upper East Side,Manhattan,New York,40.78508,-73.95332,Entire apartment,Entire place,4,2,"[""Hair dryer"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Washer"", ""TV"", ""Dryer"", ""Wifi"", ""Cable TV"", ""Heating"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",250,30,730,,,,,,,,f
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",727084,2011-06-21,"New York, New York, United States",a few days or more,0.43,0.6,f,1,t,t,Williamsburg,Brooklyn,New York,40.71546,-73.96435,Entire apartment,Entire place,2,1,"[""Oven"", ""Hair dryer"", ""Stove"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Baking sheet"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen"", ""Cooking basics"", ""Coffee maker""]",155,30,365,99,10,10,10,10,10,10,f
151935,â˜…LOVELY St-Germain-Des-Pres & Louvre Apartmentâ˜…,731088,2011-06-22,France,,,1,f,2,t,t,Palais-Bourbon,,Paris,48.85509,2.32809,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""First aid kit"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",74,4,20,95,10,10,10,10,10,10,f
152614,Single Room with Private Bathroom,734278,2011-06-23,"Rome, Lazio, Italy",within a day,0.8,0,f,2,t,t,II Parioli/Nomentano,,Rome,41.9255,12.51556,Private room in apartment,Private room,1,1,"[""Cable TV"", ""Elevator"", ""Dryer"", ""Shampoo"", ""Washer"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]",40,2,15,89,9,8,9,9,9,9,f
153512,Francesco's  private penthouse,77625,2010-02-04,"La Marsaâ€Ž, Tunis, Tunisia",a few days or more,0,0.5,f,1,t,t,VIII Appia Antica,,Rome,41.84638,12.49213,Entire apartment,Entire place,4,2,"[""Washer"", ""Dedicated workspace"", ""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Kitchen"", ""Heating"", ""Baking sheet"", ""TV"", ""Patio or balcony"", ""Air conditioning"", ""Coffee maker"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Oven"", ""Shampoo"", ""Elevator"", ""Essentials"", ""Bed linens""]",60,5,30,94,10,10,10,10,9,9,f
153780,Private E. Village Townhouse Stay,739499,2011-06-24,"New York, New York, United States",,,1,t,1,t,t,East Village,Manhattan,New York,40.72587,-73.98438,Private room in guest suite,Private room,2,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""First aid kit"", ""Luggage dropoff allowed"", ""Private entrance"", ""Carbon monoxide alarm""]",175,3,1125,98,10,10,10,10,10,10,f
154794,Art Mary B&B ; near termini station,744686,2011-06-26,"Rome, Lazio, Italy",,,1,f,4,t,t,I Centro Storico,,Rome,41.90228,12.50516,Room in bed and breakfast,Hotel room,4,1,"[""Elevator"", ""Shampoo"", ""TV"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Breakfast"", ""Heating""]",42,1,730,80,9,9,9,9,10,7,t
155179,Renovated 1BR NAVONA-VATICAN,746256,2011-06-26,"Rome, Lazio, Italy",within an hour,1,1,t,7,t,t,I Centro Storico,,Rome,41.89875,12.46946,Entire apartment,Entire place,4,1,"[""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Babysitter recommendations"", ""Kitchen"", ""Heating"", ""Crib"", ""TV"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Bed linens"", ""Room-darkening shades""]",60,3,180,94,10,10,10,10,10,9,t
156309,A deux pas de Montmartre ....,751415,2011-06-27,"Paris, Ile-de-France, France",within a day,1,1,f,1,t,t,Buttes-Montmartre,,Paris,48.88436,2.35258,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Free parking on premises"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Cleaning before checkout""]",55,3,180,95,10,10,10,10,9,10,f
156873,ART APPIA 1 SAN GIOVANNI,753741,2011-06-28,"Rome, Lazio, Italy",within a day,1,0,f,11,t,t,VII San Giovanni/Cinecitta,,Rome,41.87505,12.51895,Entire apartment,Entire place,6,2,"[""Paid parking off premises"", ""Elevator"", ""Washer"", ""TV"", ""Host greets you"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Heating""]",65,1,180,,8,6,8,8,4,4,f
157673,Large  Loft Style  Studio  Space,757166,2011-06-29,"New York, New York, United States",within a day,1,0.88,f,1,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.68101,-73.94081,Entire loft,Entire place,4,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Long term stays allowed"", ""Lockbox"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""Stove"", ""Carbon monoxide alarm""]",65,60,1125,89,9,8,9,9,7,8,t
158618,King Suite Studio  Near Taksim Square,730566,2011-06-22,"Istanbul, Istanbul, Turkey",,,,f,3,t,t,Beyoglu,,Istanbul,41.03767,28.98219,Private room in apartment,Private room,2,,"[""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Cable TV"", ""Hair dryer"", ""Heating"", ""Iron"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Shampoo""]",494,1,365,,,,,,,,f
159077,Hidden gem in the center of Paris,763328,2011-06-30,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.87036,2.37618,Entire apartment,Entire place,3,1,"[""Heating"", ""Kitchen"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",49,80,365,87,9,8,10,10,9,9,f
159854,Deluxe one Bedroom Condo w.Pool-GYM & Sauna 8-7,766443,2011-07-01,Bangkok,within an hour,1,1,f,5,t,t,Vadhana,,Bangkok,13.74293,100.55603,Entire condominium,Entire place,2,1,"[""Air conditioning"", ""Iron"", ""High chair"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Long term stays allowed"", ""Gym"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Cable TV"", ""Dryer"", ""Pool"", ""Dedicated workspace"", ""Elevator"", ""Private entrance"", ""Kitchen"", ""Washer""]",1635,3,1125,94,10,9,10,10,10,10,t
160554,Chambre Paris Canal Saint Martin,727413,2011-06-21,"Paris, Ile-de-France, France",,,0.5,f,1,t,t,Enclos-St-Laurent,,Paris,48.87572,2.37005,Private room in townhouse,Private room,1,1,"[""Patio or balcony"", ""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Garden or backyard"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm""]",39,2,4,96,10,10,10,10,10,10,f
162163,Brand new Modern flat Central Paris Boutique Hotel,775000,2011-07-04,"Paris, Ile-de-France, France",within an hour,1,0.99,f,4,t,t,Elysee,,Paris,48.87373,2.32456,Entire apartment,Entire place,4,1,"[""Patio or balcony"", ""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid street parking off premises \u2013 EUR35 per day"", ""Lockbox"", ""TV"", ""Iron"", ""Radiant heating"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Cleaning products"", ""Body soap"", ""Free street parking"", ""Hot water kettle"", ""First aid kit"", ""Freezer"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Central heating"", ""Microwave"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Wifi \u2013 250 Mbps"", ""Cooking basics"", ""Nespresso machine"", ""Cable TV"", ""Room-darkening shades"", ""Wine glasses"", ""Single level home"", ""Shampoo"", ""Extra pillows and blankets"", ""Toaster"", ""Induction stove"", ""Garden or backyard"", ""Shower gel"", ""Children\u2019s books and toys for ages 10+ years old"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",96,1,35,86,9,9,10,10,10,9,f
162508,Beautiful Brooklyn Oasis,776645,2011-07-04,"New York, New York, United States",within an hour,1,0.63,f,1,t,t,Crown Heights,Brooklyn,New York,40.67212,-73.9506,Entire apartment,Entire place,2,1,"[""Iron"", ""Smoke alarm"", ""Host greets you"", ""Wifi"", ""Fire extinguisher"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Kitchen""]",130,7,90,84,9,9,10,9,8,8,f
163111,Centrally located spacious 1BR/1BA,21081,2009-06-11,"Rome, Lazio, Italy",within a day,1,,f,2,t,t,I Centro Storico,,Rome,41.89187,12.51102,Entire apartment,Entire place,4,1,"[""Cable TV"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Hair dryer"", ""Pocket wifi"", ""Iron"", ""Kitchen"", ""Heating""]",65,3,365,92,10,8,10,10,9,9,f
163655,1BDR Charming & typical appartment!,780982,2011-07-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87804,2.36517,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",100,4,30,100,10,10,10,10,10,10,f
164216,Ottoman Flat 2BR @Taksim Square,783470,2011-07-06,Istanbul,within an hour,1,,f,3,t,t,Beyoglu,,Istanbul,41.03614,28.98163,Entire apartment,Entire place,6,2,"[""Hangers"", ""Paid parking off premises"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Cable TV"", ""Hair dryer"", ""Heating"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Wifi""]",853,2,365,86,9,9,9,10,9,8,t
166006,Nice Manhattan Apt Near Central Park and Subway,791287,2011-07-07,"Las Vegas, Nevada, United States",within a few hours,1,1,f,2,t,t,Upper West Side,Manhattan,New York,40.80006,-73.96049,Entire apartment,Entire place,7,2,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Changing table"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Crib"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Luggage dropoff allowed"", ""Window guards""]",250,31,365,93,9,9,10,10,9,9,t
166267,Smart 1Bed Apt. Near MRT and BTS,58920,2009-12-01,"Ko Samui, Surat Thani, Thailand",within an hour,1,1,f,5,t,t,Bang Rak,,Bangkok,13.7278,100.52548,Entire condominium,Entire place,4,1,"[""Air conditioning"", ""Patio or balcony"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Bed linens"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Long term stays allowed"", ""Gym"", ""Wifi"", ""Stove"", ""Coffee maker"", ""Single level home"", ""Building staff"", ""Essentials"", ""Dryer"", ""Pool"", ""Dedicated workspace"", ""Elevator"", ""Microwave"", ""Kitchen"", ""Washer""]",1150,7,365,88,9,9,9,8,9,9,t
166861,Private Double room at Copacabana,454863,2011-03-21,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,1,f,2,t,f,Copacabana,,Rio de Janeiro,-22.98249,-43.19222,Private room in apartment,Private room,2,1,"[""Extra pillows and blankets"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Coffee maker"", ""Washer"", ""Bed linens"", ""Hot water"", ""Patio or balcony"", ""Refrigerator"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Cooking basics"", ""Stove"", ""Host greets you"", ""Pocket wifi"", ""Elevator"", ""Kitchen"", ""TV"", ""Oven"", ""Shampoo"", ""Lock on bedroom door""]",248,3,15,93,9,9,10,10,10,9,f
167031,"Arpoador beach, the best part of Ipanema",792218,2011-07-07,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.95,f,10,t,t,Ipanema,,Rio de Janeiro,-22.9869,-43.19286,Entire apartment,Entire place,5,1,"[""Extra pillows and blankets"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Coffee maker"", ""Dedicated workspace"", ""Washer"", ""High chair"", ""Bed linens"", ""Hot water"", ""Paid parking on premises"", ""Ethernet connection"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Room-darkening shades"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Garden or backyard"", ""Cooking basics"", ""Stove"", ""Hair dryer"", ""Host greets you"", ""Pocket wifi"", ""Cable TV"", ""Kitchen"", ""Ceiling fan"", ""TV"", ""Babysitter recommendations"", ""Pour-over coffee"", ""Fire extinguisher""]",181,2,90,95,10,9,10,10,10,9,f
168217,"Calm&Nice 2p. 34m2, Buttes Chaumont",801658,2011-07-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87906,2.3887,Entire apartment,Entire place,2,1,"[""TV"", ""Kitchen"", ""Washer"", ""Dryer"", ""Elevator"", ""Long term stays allowed""]",70,300,1125,90,9,10,10,10,10,10,f
168695,studio flat by the Seine River -mobility lease,804158,2011-07-11,"New York, New York, United States",within an hour,1,0.89,f,1,t,t,Passy,,Paris,48.84729,2.275,Entire apartment,Entire place,2,,"[""Dishwasher"", ""Essentials"", ""Air conditioning"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Waterfront"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Single level home"", ""Bed linens""]",70,5,300,97,9,9,9,10,10,9,f
169306,Affordable & Cozy,806214,2011-07-11,"New York, New York, United States",within a day,0.67,0.74,f,2,t,t,University Heights,Bronx,New York,40.85811,-73.90675,Private room in house,Private room,2,1,"[""Hair dryer"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Wifi"", ""Host greets you"", ""Cable TV"", ""Heating"", ""Private entrance"", ""Lock on bedroom door"", ""Hot water"", ""Free street parking"", ""Long term stays allowed"", ""Kitchen""]",37,7,60,89,9,8,10,9,9,9,f
170150,Lovely Gardened House 10 minutes walking to metro,810759,2011-07-12,"Istanbul, Istanbul, Turkey",within an hour,1,1,t,2,t,t,Uskudar,,Istanbul,41.01694,29.06929,Entire apartment,Entire place,4,1,"[""Carbon monoxide alarm"", ""Dishes and silverware"", ""Hangers"", ""Ceiling fan"", ""Long term stays allowed"", ""Fire extinguisher"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Babysitter recommendations"", ""Wifi"", ""Luggage dropoff allowed"", ""Stove"", ""Cooking basics"", ""Oven"", ""Heating"", ""Free parking on premises"", ""Iron"", ""Hair dryer"", ""Free street parking"", ""Washer"", ""Kitchen"", ""Private entrance"", ""Children\u2019s books and toys"", ""Garden or backyard"", ""Dedicated workspace"", ""Building staff"", ""Single level home"", ""Cable TV"", ""Freezer"", ""Shower gel"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Microwave"", ""Refrigerator"", ""Shampoo"", ""Bed linens""]",371,30,1125,97,10,10,10,10,10,10,f
170599,Sunny modern studio in Gambetta,813809,2011-07-13,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86756,2.40265,Entire apartment,Entire place,2,1,"[""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Bathtub"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Host greets you""]",35,20,1125,98,10,10,10,10,10,10,f
171442,RELAIS CASSIA - ECCELLENTE !!,818089,2011-07-14,"Rome, Lazio, Italy",,,,f,1,t,t,XV Cassia/Flaminia,,Rome,41.98878,12.40036,Entire apartment,Entire place,2,1,"[""Free parking on premises"", ""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]",80,3,730,,,,,,,,f
172499,Beautiful UES Family Apartment,823006,2011-07-15,"New York, New York, United States",,,,f,0,t,t,Upper East Side,Manhattan,New York,40.77938,-73.94874,Entire apartment,Entire place,4,3,"[""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Elevator"", ""Carbon monoxide alarm""]",250,365,365,95,10,9,10,10,10,9,f
174048,Paris La Chapelle /// 45mÂ²,831317,2011-07-17,"Paris, Ile-de-France, France",within a day,1,0,f,1,t,t,Buttes-Montmartre,,Paris,48.88517,2.36317,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Luggage dropoff allowed"", ""Heating"", ""Paid parking on premises"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Breakfast"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Dedicated workspace"", ""Host greets you""]",80,1,20,98,10,10,10,10,8,10,f
175380,Spacious&nice for families/friends near Colosseum,838411,2011-07-19,"Rome, Lazio, Italy",,,1,t,1,t,t,I Centro Storico,,Rome,41.89388,12.51137,Entire apartment,Entire place,6,2,"[""Dishes and silverware"", ""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Iron"", ""Carbon monoxide alarm"", ""Kitchen"", ""Heating""]",94,7,31,95,10,10,10,10,9,10,f
176653,East Village bedroom w rooftop,844862,2011-07-20,"New York, New York, United States",within a few hours,1,1,f,2,t,t,East Village,Manhattan,New York,40.72974,-73.98201,Private room in apartment,Private room,1,1,"[""Stove"", ""Smoke alarm"", ""Essentials"", ""Dishes and silverware"", ""Refrigerator"", ""Patio or balcony"", ""Wifi"", ""Shampoo"", ""Heating"", ""Host greets you"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen"", ""Cooking basics"", ""Coffee maker""]",100,30,1125,94,9,9,10,10,10,9,f
121648,Quiet apart. in the centre of Rome,611003,2011-05-21,"Rome, Lazio, Italy",within a few hours,1,1,f,1,t,t,I Centro Storico,,Rome,41.89368,12.50775,Entire apartment,Entire place,9,3,"[""Crib"", ""Dishes and silverware"", ""Elevator"", ""High chair"", ""Washer"", ""TV"", ""Microwave"", ""Children\u2019s dinnerware"", ""Bathtub"", ""Wifi"", ""Long term stays allowed"", ""Hair dryer"", ""Babysitter recommendations"", ""Air conditioning"", ""Children\u2019s books and toys"", ""Iron"", ""Refrigerator"", ""Kitchen"", ""Room-darkening shades"", ""Heating""]",105,2,365,87,9,9,10,10,9,9,t
